21	Kabbah	golden crown which he took from the Ammonitish king of Kabbah (2 Sam. xii. 30), but to his ideal coronation by the g	?	103
22	m£	e, kept me safe. The original construction is, *making m£ trust,* but the Hebrew infinitive and participle used 	?	108
22	th^	o clauses may be here represented by the past tense of th^ English verb.—As applied to the whole church or chosen	?	108
22	^HIO	e that some grammarians deny its existence altogether (^HIO for D^lhiD), and an equally rare form of the participl	?	110
22	D^lhiD	me grammarians deny its existence altogether (^HIO for D^lhiD), and an equally rare form of the participle (D\*1S3 f	?	110
22	D\	r D^lhiD), and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which n	?	110
22	1S3	^lhiD), and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which nowhe	?	110
22	D^S	and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which nowhere else 	?	110
22	lion-	 of the same, in Num. xxiv. 9, Ezek. xxii. 25, *like a lion-* This idea would be here the more appropriate, because	?	110
22	IKS	e two interpretations by supplying a verb and giving ^"IKS its usual meaning. " Like the lion (they have wounded)	?	110
22	wii	rence to the name of God with which the psalm begins *(wii)* and to the word *hind* (J^TjSt) in the title, both w	?	111
22	J^TjSt	which the psalm begins *(wii)* and to the word *hind* (J^TjSt) in the title, both which are akin to it in etymology.	?	111
24	SlJi/'	xact copy of the original. The precise construction') (SlJi/'? *HU.^2)* is found in these two places only; but a cogn	?	118
24	HU.^2	 of the original. The precise construction') (SlJi/'? *HU.^2)* is found in these two places only; but a cognate one	?	118
24	ii^i	is found in these two places only; but a cognate one *(ii^i* '; T T T T T ^^^) occurs repeatedly in the sense of s	?	118
24	^&lt	erpretations of the former phrase are that which makes ^&lt;^^^ a mere poetical variation of אל השוא and that whic	?	118
24	^&lt	ere poetical variation of אל השוא and that which gives ^&lt;')2J^7 K^J; in both places, the sense of *carrying to 	?	118
24	2J^7	tical variation of אל השוא and that which gives ^&lt;')2J^7 K^J; in both places, the sense of *carrying to vanity,	?	118
24	K^J	 variation of אל השוא and that which gives ^&lt;')2J^7 K^J; in both places, the sense of *carrying to vanity, i. 	?	118
24	^&lt	us, not by the single one in which the combination *b* ^&lt;ii.0; T T occurs, but by the many in which the same ve	?	118
24	ii.0	ot by the single one in which the combination *b* ^&lt;ii.0; T T occurs, but by the many in which the same verb is	?	118
24	7not	tion. The meaning of the clause will then be, *who has 7not set his heart on falsehood,* or on any false and sinfu	?	118
24	^&lt	tuting but a single question, as the personal pronoun (^&lt;^^), in Hebrew usage, often serves as an index of the 	הוּא	120
25	Db'lVp	nced already.—*Of old* is an inadequate translation of Db'lVp, and even in the stronger form, *ever of old,* less ex	?	122
25	translation/ro?w	er of old,* less exact and expressive than the literal translation/ro?w. *eternity,* to which there is the less objection here,	?	122
27	yoXl	.—The optative and causative senses of the third verb (yoXl) are both determined by its form, which equally forbid	יַאֲמֵץ	131
32	TDTl	on which invariably follows it. For the true sense of *TDTl,* see above, on Ps. xxxi. 24 (23).— • r *Shall pray* i	?	146
35	i^D	out of its repository or concealment. Some explain f, "i^D as a foreign word, identical with the Scythian *σάγαρι	?	157
35	I^D	curs in Hebrew elsewhere, and the meaning of the verb "I^D is entirely appropriate, to *close* or stop the way ag	?	157
36	23rT	* DS3) and *the man* there and also in Prov. xxx. 1 (")23rT *Di^i),* both which appear to be copied from the words	?	163
36	Di^i	 and *the man* there and also in Prov. xxx. 1 (")23rT *Di^i),* both which appear to be copied from the words of Ba	?	163
36	^^B	ing not from God nor from his prophets, but from sin *(^^B))* which here supplies their place. *A dictum of depra	?	163
36	D^?2	 copying the paraphrastic but familiar version of יהוה D^?2 in the English Bible, *thus saith transgression* or *c	?	163
36	yt£>l7	sion* or *corruption.*—The meaning of the next phrase (yt£>l7) is determined by the analogy of Ps. ex. 1, where the 	?	163
37	\verb	gs of the chosen people. See Prov. ii. 21, x. 30. The *\verb feed,* in Hebrew as in English, is used both transitiv	verb	168
37	D''l3	m (ver, 2), Others obtain the same sense by explaining D''l3 itself to *media pastures,* as it seems to do in Isa. 	כָּרִים	171
37	upon/or	h reader might have be^n inclined to put a lower sense upon/or *ever,* as denoting nothing more than permanency in co	upon *for ever,*	173
38	W^^n	life,* and as שנאי שקר means *my enemies of falsehood, W^^n* 0^^&lt; may mean *my enemies of life,* those who hate	חיים	180
38	0^^&lt	 and as שנאי שקר means *my enemies of falsehood, W^^n* 0^^&lt; may mean *my enemies of life,* those who hate my life	איבי	180
39	mean/row	lause is obscure. *From good* is understood by some to mean/row *every thing,* because that idea is elsewhere expresse	mean *from*	181
39	^li^lD	t thy mercy, and dependent on thee. The parallel term (^li^lD) means one who has no land of his own, but is settled 	?	184
40	and/ear	 arising from the close resemblance of the verbs *see* and/ear *i^)Xy* and •INly'). The/ear meant is that religious a	and *fear*	186
40	•INly'	ose resemblance of the verbs *see* and/ear *i^)Xy* and •INly'). The/ear meant is that religious awe or reverence, wh	וְיִירָאוּ	186
41	y^p	ance of benevolence and friendship. The second future (y^p") may be either construed like the first, *he* (certai	?	192
42	27ie	ating the expressions either of themselves or others. *27ie salvations of m,y face* is a bold and unusual expressi	The	200
44	fi-auduleutiy	on, in Lev. xix. 11, has the sense of lying, or acting fi-auduleutiy, towards another. See also Ps. lxxxix. 34 (33). What i	fraudulentiy	205
44	th^u	Why wilt thou forget* is evidently more than *why dost th^u forget,* for it conveys the additional idea, " Why wil	thou	207
45	^y	*eternity and perpetuity.* See above, ^^.. *y ^^ 0-^)' ^y* ^ (^)- The same perpetuity is asserted of Jehovah's r	?	211
45	a.wife	 who was no longer to be treated as a daughter, but as a.wife and mother. As if he had said, " Hitherto thou hast be	a wife	213
46	u^	n Ps. xxiv. 10, and below, on Ps. xlviii. 9 (8). *With u^.* Compare the name *Immanuel,* Isa. viii. 8. *A refuse,	us.	218
47	7with	an class="ax-veng">(5).</span></span> *God has gone up 7with shouting, Jehovah with sound of trumpet.* He is here d	with	220
47	■IIDT	brew corresponding to *sing praises* is a single word (■IIDT); which means to praise musically, both with voice and	?	220
48	mizmor	Song. To the Sons of Korah.* The generic term *'psalm (mizmor)* is rendered more specific by the addition of *song (	mizmôr	221
49	re/rain	e of which is marked by the recurrence of a burden or *re/rain* in ver. 13 (12) and 21 (20). In the first of these tw	?	224
49	iinus	s date or historical occasion. The inscription *to the iinus of Korah* is consistent with any date from the time of	?	224
49	xx\ii	n a sense akin to which the verbal root is used. Gen. *xx\ii.* 36, Hos. xii. 4 (3). In either case, it is clearly a 	?	225
49	/or	al construction of the first words—*when he sees* (or */or he sees) that wise men die* —is neither so simple in i	?	226
49	whofolloio	st to retain this meaning in the case before us. *They whofolloio them,* their imitators, their adherents, *will delight	who follow	228
49	dv/elling	tand *from dwelling* to mean a dwelling which is not a dv/elling, or, as we might say, an *undwelling.* Apart from thes	?	228
49	xxx\di	for the cause of truth and goodness. See above, on Ps. xxx\di. 1. The conjunction in the first clause may also be tra	?	229
49	iopraise	o acknowledge benefits received, to *thank;* and then *iopraise* in general. See above, on Ps. vi. 6 (5). The primary 	?	230
49	a^	t instructive commentary on the passage now before us, a^ exhibiting the future revolution in the relative posit	?	230
55	hnithemselves	10 (9). The object to be supplied is not *their tongue hnithemselves. Divide their tongue, i. e.* confound their speech or m	but them-selves	252
55	07ie	le phrase here employed is understood by some to mean *07ie whom I value, i. e.* highly, or more specifically, *on	?	253
55	riytfiw	logy, and the authority of the ancient versions. (LXX *riytfiw.* Vulg. *dux). Acquaintance* seems to be a weaker expre	?	253
55	fear-	 service of sin, and as a necessary consequence cannot fear- God. The grammatical structure of the whole verse is p	?	255
56	M«	ion is expressed by the strong figure which follows, ^)M« *my tears into thy bottle, i. e.* preserve them in thy	?	258
56	Tj	e to have been suggested by the word for *wandering* ("Tj or lij), which is almost identical with that for *bott	?	258
56	lij	ave been suggested by the word for *wandering* ("Tj or lij), which is almost identical with that for *bottle* (iX	?	258
56	iXi	ij), which is almost identical with that for *bottle* (iXi). The latter strictly means a skin or leathern bottle,	?	258
56	Mai	r figurative expression for the memory itself. Compare Mai. iii. 16, <!-- PAGE 259 --> <span class="ax-anchor" id	?	258
56	translated/c/Z/t/j^	ssed are those of interrogation and negation. The word translated/c/Z/t/j^ is a very strong one, and means thrusting, casting dow	?	259
58	jc„	nse is retained here by the ancient versions *{^m&lt;i(jc„ furor),* and agi-ees well with the popular idea of vin	θυμός,	264
60	defence^	s very citadel. *The fenced city,* literally, *city of defence^ ox fortification,* a phrase already used in Ps. xxxi. 	defence,	274
63	marrow^	. See above, on Ps. xxviii. 3 (2). G (5). *As* (with) *marrow^ and fatness shall my soul he satisfied,* ar?fZ (with) 	?	279
63	ar?fZ	ith) *marrow^ and fatness shall my soul he satisfied,* ar?fZ (with) *lips of rejoicing shall my mouth praise* (thee	?	279
65	near^	 *Happy* (he whom) *thou wilt choose and bring* (him) *near^ i. e.* admit him to thy presence and to intimate commu	?	284
66	T^S	and of safety used by hunters, and from the same root (T^S, to hunt) may be deduced the sense of *net* or *snare,	צוד	288
66	/-itw«	/span> *To him* (with) *my mouth I called, and high* ^;/-itw« (exaltation) *was under my tongue.* By a slight change	pruise	289
68	j^erhh	hem); *as wax: is melted before fire, the wicked shall j^erhh before God.* The form of expression is the same as in 	?	291
68	/rom	rm of expression is the same as in the preceding verse,/rom *the face of fire, from the face (or presence) of God.	?	291
68	/or	Sing unto God, celebrate his name, cast up* (a highway)/or *the* (one) *riding through the deserts, by his name J	for	292
68	en\7	d. Zion is here described as an object of hostility or en\7 to the mountains of the heathen world, on account of t	?	294
68	implication/rom	.* while present among them as their conqueror, and by implication/rom them. *Even rebels,* even the most rebellious, are com	?	295
69	of/or	ancient versions give it the equally appropriate sense of/or *requitals, i. e.* in recompence of their transgressio	?	302
69	D?l£^	though this sense may be deduced from the verbal root (D?l£^), and belongs to several collateral derivatives (D7li^	?	302
69	i^yuh'^	stence in the usage of \ • V V •• • the one before us *i^yuh'^)-* The circuitous construction in the English version 	?	302
72	heplentij	n of abundance, and should be translated, *there shall heplentij of corn in the land.* According to the other and more 	?	312
72	>n^	uity and traditional authority. The apocopated future (>n^) may then be taken in its proper sense, as a concessio	?	312
72	y?0M?•^s^	ere productive. See Hos. xiv. 5-7. The word translated y?0M?•^s^ means originally to *shine* or *glitter* (Ps. cxxxii. 	?	312
72	ienominatio	ion being called the prayers of David. *A potiori fit (ienominatio.* In like manner, the whole Psalter is still called the	?	314
73	Said^	uch a hypothetical proposition could well be clothed. *Said^ i.e.* to myself, proposed it, formed the purpose. *Thu	Said,	317
73	1^X?2	e so rendered in the first clause. The Hebrew phrase ("1^X?2) is used in more than fifty other places, and in all o	?	317
73	6f	 and means to *awaken,* except, perhaps, in Job viii. *6f* and in Ps. xxxv. 23 above. To this interpretation it 	?	317
73	T^S	ore objected, that it supposes an unusual contraction (T^S for 1\*ITT3), and that the sense which it conveys is a	?	317
73	ITT3	d, that it supposes an unusual contraction (T^S for 1\*ITT3), and that the sense which it conveys is an incongruou	?	317
73	toujnurs	s. There is a perfectly analogous usage of the French *toujnurs.* In the last clause he seems to return to the metaphor	toujours	318
74	n|^n	 only doubtful point is the precise sense of the word (n|^n), twite translated *herd* above. It usually means an *	?	324
80	literally/or	rch; but see above, on (Ps. xlvi. 9 (8). *To save us,* literally/or *salvation to us.* <!-- PAGE 350 --> <span class="ax-	?	349
80	^%/ace	much more natural interpretation than that which makes ^%/ace mean *thy presence.* They perish, those who had before	?	352
84	PX	tion *even thine altars* supposes the Hebrew particle (PX) to indicate the object of the verb, as it does before	?	363
84	the/cms	scription of the present life as one of suffering. To *the/cms lacrymarum* is opposed the fountain of salvation or of	?	364
84	IT^iD	ghteousness, in which sense one of the disputed words (IT^iD) occurs in Joel ii. 23, which accounts for its being t	?	364
84	mi^	 of *early rain,* elsewhere denoted by a cognate form (mi^). Compare the sentiment with that in Ps. li. 15 (13). 	?	364
85	nS	re is no need of departing from the strict sense of (\*nS) the particle with which the sentence opens. See above	?	367
86	ah-eady	d when the divine help and consolation shall have been ah-eady granted. 	?	371
87	^br/ree	rew of Exod. xxi. 2, *he shall go out free,* literally ^br/ree, *i.e.* as free. The nations thus announced as belongi	?	372
88	be/ore	 of my salvation, (by) day have I cried, and by night, be/ore thee.* God of my salvation, the God in whom I trust to	before thee.	374
88	theeimiplies	*night* and *by day* are in Ps. lxxvii. 3 (2). *Before theeimiplies* that his cries were not mere instinctive expressions 	?	374
89	£fixed	 The idea here is, thou shalt make thy faithfulness as £fixed and stable as the frame of nature. <!-- PAGE 378 --> 	?	377
89	D^2I1	See above, on Ps. lxxxvii. 4, 6. The Hebrew adjective (D^2I1) may mean either *great* or *many;* but the latter sen	?	385
90	apr-yer	h on account of sin, ver. 7-11, and made the ground of apr-yer, with which the psalm concludes, for the speedy restor	?	386
91	means/rowi	(7). The Hebrew preposition, in both clauses, properly means/rowi, *i.e.* arising or proceeding from, occasioned by, in 	?	392
93	literally/rom	 Compare 2 Sam. vii. 13, 16, 1 Kings ii. 45. *Of old,* literally/rom *then,* as in the margin of the English Bible. Compare	from	397
93	literally/rom	s*—*mighty in the high-place (is) Jehovah. More than,* literally/rom, *away from,* the particle by which comparison is comm	from	397
93	\x	veral other cases, to its promises. See above, on Ps. *\x.* 1, lxxx. 1. The verb here used is a passive, meaning 	?	397
96	phrase/rom	i. 12 (11), and compare Isa. lx. 9, lii. 7, lx, 6. The phrase/rom *day to day* implies that the occasion of the praise r	?	404
99	lx\a	, Lam. ii. 1, Ps. cxxxii. 7, Isa. lx. 13. Even in Isa. lx\a. 1, there is allusion to the ordinary usage of the term	?	411
100	iniH	impracticable. The combination of the verb to *thank* (iniH) with its derivative noun (תודה) may throw some light 	הוֹדוּ	413
102	preposition/rom	ting,* so as not to eat, a common idiomatic use of the preposition/rom in Hebrew. <span class="ax-anchor" id="psalms-102-5">	position from	417
102	h^	t now).* See above, on Ps. xxii. 32 (31). As the verb (h^")2) *create* is applied only to divine acts, its use h	?	419
103	i'^rtdvfMiav	e conjecture, the Septuagint and Vulgate have *desire (i'^rtdvfMiav, desiderium),* a frequent sense of (^33) *soul* in Heb	?	423
103	auliendo	. The infinitive may here have the force of a gerund, *auliendo, auscultando,* by listening to the voice of his word, 	audiendo	427
104	yiJ^	mples of the masculine construction of this very noun (yiJ^) besides those in which *earth* or *land* is put for i	?	429
104	monies	 while Jerome inserts it in his text, *ut inter medios monies ambulent.* <!-- PAGE 431 --> <span class="ax-anchor" 	?	430
104	phrase/oiy^	, 26, 28. That passage furnishes an explanation of the phrase/oiy^ (or *birds) of heaven,* in the fuller description (Gen	phrase fowl	431
106	vej	f his history: in Egypt, ver. 6-12; in the wilderness, vej. 13-33; in Canaan, ver. 34-43; and a prayer, founded on	ver.	443
107	2I£^iQ	nied, but because it adequately represents the Hebrew (2I£^iQ) in its double acceptation, as denoting both the act a	?	456
108	gloi~y	dy mentioned, the omission here of the words *awake my gloi~y,* for which the last clause of ver, 2 (1) is a substit	glory	458
109	vcr	rer's own deliverance, with a promise of thanksgiving, vcr. 21-31. According to the theory repeatedly referred to,	?	459
110	juventu^	 the sense of *young men,* like the Latin *pubes* and *juventu^,* when applied to a youthful soldiery, or made to qual	juventus	466
110	prateritum	e tense of the verb may be regarded as an instance of *prateritum phropheticum,* describing what is certainly to happen 	præte-ritum	468
115	they/eel	not well be imitated in translation. *Their hands, and they/eel not; their feet, and they walk not.* Some make the fir	?	477
116	TDi	ee above, on Ps. xxiii. 2. For the sense and usage of (TDi) the last verb, see above, on Ps. xiii. 6 (5), and com	גָּמַל	481
116	QDil	ccurring only here, but evidently formed from the verb QDil) to confer or bestow upon, employed in ver. 7 above. T	גָּמַל	481
116	thankoflferings	 cup of thanksgiving which accompanied or followed the thankoflferings. But we read of no such cup in Scripture, and its origi	thank-	481
118	translated/a?/m^	erb to *thrust* or *strike at* is the root of the noun translated/a?/m^ in Ps. lvi. 14 (13), cxvi. 8. <!-- PAGE 486 --> <span	?	485
118	lyta	,* and in 2 Chron. xxx. 22, another word for festival (lyta) is used in precisely the same way, being governed by 	?	488
118	as/aras	To this it is objected that the preposition (1^) means as/aras, and implies a verb of motion, expressed or understood	?	488
118	cx\'i	merely an invitation to fulfil the vow recorded in Ps. cx\'i. 14, 17, 18. <!-- PAGE 489 --> <span class="ax-anchor"	?	488
119	DJ	wo of the verses in the stanza ending here begin with (DJ) *also,* and two with pj), though in different senses.	?	492
119	pj	tanza ending here begin with (DJ) *also,* and two with pj), though in different senses. <!-- PAGE 493 --> <span	?	492
119	rwe	 That *thy servant* is not a mere periphrasis for 7 or rwe in ver. 122 and elsewhere, appears from the first clau	?	507
122	ni^nii^	as written. See 2 Sam. v. 9. The abbreviated relative (ni^nii^) has by some been made a proof of later date; but it n	?	518
130	watch/or	 baldness of the iteration, *I say more than they that watch/or the morning.* The comparison suggested is between the 	?	529
132	^^T	without necessity. The same verb and preposition *(b* "^^T) are combined elsewhere, in the sense of remembering s	זכר	531
132	neighbournood	 when he found it in the fields of the wood, or in the neighbournood of *Kirjath-jearim,* which name means Forest-town or C	neighbour-hood	532
132	hasjhere	Ps. lxviii. 2(1). The word translated *resting-place,* hasjhere its proper meaning as a local noun. The last clause sh	?	532
132	prayer/or	e frequency with which God is urged to hear and answer prayer/or *David's sake* (1 Kings xi. 12, 13, xv. 4, 2 Kings vii	prayer *for David's sake*	533
132	aficc^avrmv	ell with the idea of a wreath or chaplet. Compare the *aficc^avrmv CTifavov* of 1 Pet. V. 4. Some prefer, however, to ret	?	534
132	CTifavov	 idea of a wreath or chaplet. Compare the *aficc^avrmv CTifavov* of 1 Pet. V. 4. Some prefer, however, to retain what 	?	534
133	Dil	itle which ascribes it to David. The idiomatic use of (Dil) *also* in the last clause is not easily transferred t	גַּם	535
135	sendelh	t, or according to the paraphrase in the Prayer Book, *sendelh forth lightnings with the rain.* With the last clause 	?	537
136	plm-al	s* does not here mean false gods, but is a superlative plm-al qualifying that before it. See above, on Ps. lxxvii. 1	?	539
137	i/1	he one paraphrastically given in the English version, *i/1 prefer not Jerusalem above my chief joy.* <span class	if I	543
138	strengthenedst	), lxi. 6 (5). The common version of the last clause *(strengthenedst me with strength in my aoul),* contains a paronomasia 	strengthenedst	544
139	/or	e preceding context. God is omnipresent and omniscient,/or he is the maker of the universe. <!-- PAGE 548 --> <s	?	547
139	literally/ear/i&lt	ticle 03 7^) like *for that, forasmuch as. Fearfully,* literally/ear/i&lt;Z *(things),* but used adverbially, as in Ps. lxv. 6 (	literally *fearful (things)*	548
139	foetus	or unformed, or more specifically that of an embryo or foetus. The next difficulty lies in the expression *all of the	fœtus	548
139	j^^	sage is clearly determined by the context. Instead of (j^^) *not,* the keri or marginal reading in the Hebrew Bib	?	548
139	i^	 the keri or marginal reading in the Hebrew Bible has (i^) *to him,* a variation to which no one has succeeded i	?	548
141	n^3	 of this obscure comparison. As the first Hebrew verb (n^3), in its derivative forms, has the general sense of *c	פלח	554
141	3My	before us contains several favourite Davidic phrases. *3My eyes are unto thee,* Ps. xxv. 15. *In thee have I conf	My	554
144	ffe	 which was closed and yet perpetuated in the Messiah, *ffe in whom I trust,* literally *and in him I ti-usL My pe	He	558
144	ti-usL	essiah, *ffe in whom I trust,* literally *and in him I ti-usL My people,* in its widest sense, including Israel and 	?	558
144	^7NJ	y* a war-cry. But the first Hebrew word in question (C)!^7NJ) is applied only to the chiefs of Edom (Gen. xxxvi. 15	?	560
148	preposition/row	ation. Compare the singular in Ps. xviii. 17 (16). The preposition/row denotes the direction of the sound, the preposition *i	preposition *from*	567
