107	3.md	乃是使	乃是要使	贴合=0.80 方向=+0.03 领先=1.80
108	3.md	他为审判到这世上	他为审判到这世上来	贴合=0.85 方向=+0.04 领先=1.85
108	3.md	是由于个别原因引起的	是由个别的原因引起的	贴合=0.94 方向=+0.06 领先=1.94
111	3.md	错误	错谬	贴合=0.90 方向=+0.04 领先=0.73
112	3.md	普通人	普通的人	贴合=0.90 方向=+0.04 领先=0.52
115	3.md	从天上来的吗	从天上来吗	贴合=0.94 方向=+0.03 领先=1.94
125	4.md	重洗礼派	重洗派	贴合=0.94 方向=+0.03 领先=1.94
125	4.md	教政分离	政教分离	贴合=0.92 方向=+0.05 领先=1.92
132	4.md	自已	自己	贴合=1.00 方向=+0.06 领先=2.00
133	4.md	的手续统治犹太地时	的手统治犹太地时	贴合=0.93 方向=+0.03 领先=1.93
134	4.md	明显	显明	贴合=0.75 方向=+0.05 领先=0.50
134	4.md	任何人	任何一个人	贴合=0.78 方向=+0.07 领先=0.39
134	4.md	每个人	每一个人	贴合=0.75 方向=+0.04 领先=0.38
144	4.md	说明	说	贴合=0.91 方向=+0.02 领先=0.55
145	4.md	这种情况	这情况	贴合=0.93 方向=+0.03 领先=0.71
145	4.md	焦虑	焦心	贴合=0.97 方向=+0.07 领先=1.97
145	4.md	如果我们	若我们	贴合=0.89 方向=+0.10 领先=1.89
146	4.md	一点都不难忍受的	一点都不是难以忍受的	贴合=0.96 方向=+0.05 领先=1.96
149	4.md	小	少	贴合=0.74 方向=+0.06 领先=0.57
150	4.md	这就是我们自己能力所及	这是我们就自己能力所及	贴合=0.98 方向=+0.04 领先=1.98
161	5.md	丧失	失丧	贴合=0.97 方向=+0.06 领先=1.97
164	5.md	裤	褥	贴合=0.93 方向=+0.07 领先=0.53
165	5.md	裤	褥	贴合=0.84 方向=+0.06 领先=0.65
166	5.md	与	和	贴合=0.91 方向=+0.06 领先=0.57
166	5.md	裤子	褥子	贴合=0.93 方向=+0.07 领先=1.93
167	5.md	深刻在心上	深深刻在心上	贴合=0.87 方向=+0.03 领先=1.87
169	5.md	我们也可以这样说这是神迹的一部分	我们也可以说这是神迹的一部分	贴合=0.94 方向=+0.04 领先=1.94
171	5.md	上成为救赎主	上来成为救赎主	贴合=0.73 方向=+0.04 领先=1.73
175	5.md	又信差我来的	又信差我来者的	贴合=0.95 方向=+0.03 领先=1.95
178	5.md	因为他凭着	因为唯有他凭着	贴合=0.95 方向=+0.06 领先=0.35
178	5.md	形象	形像	贴合=0.88 方向=+0.08 领先=0.48
178	5.md	形象	形像	贴合=0.75 方向=+0.12 领先=0.38
181	5.md	里面上帝	他里面的上帝	贴合=0.91 方向=+0.07 领先=1.91
183	5.md	为自己	为了自己	贴合=0.95 方向=-0.02 领先=0.68
189	5.md	就是因为想要被欺骗	就是因为他们想要被欺骗	贴合=0.94 方向=+0.05 领先=1.94
191	5.md	而不会理会那些恭维话	而不理会那些恭维话	贴合=0.94 方向=+0.03 领先=1.94
191	5.md	对他们仁慈的	对他们是仁慈的	贴合=0.98 方向=+0.03 领先=1.98
200	6.md	盘	盎	贴合=0.84 方向=+0.06 领先=1.84
201	6.md	绝大部分	极大部分	贴合=0.94 方向=+0.06 领先=1.94
204	6.md	将	把	贴合=0.72 方向=+0.05 领先=0.46
205	6.md	相连	相毗连	贴合=0.97 方向=+0.03 领先=0.73
206	6.md	因为我们断定	因为我们会断定	贴合=0.91 方向=+0.02 领先=1.91
207	6.md	这么多人	这么多的人	贴合=0.98 方向=+0.02 领先=1.98
208	6.md	基督徒门徒	基督门徒	贴合=0.95 方向=+0.02 领先=1.95
214	6.md	为滋养肉体	为了滋养肉体	贴合=0.88 方向=+0.04 领先=1.88
214	6.md	在地上和天之间	在地和天之间	贴合=0.93 方向=+0.03 领先=1.93
216	6.md	就有一种能力	就有的一种能力	贴合=0.92 方向=+0.02 领先=1.92
218	6.md	欢	爱	贴合=0.88 方向=+0.05 领先=0.60
223	6.md	他们都蒙上帝的教训	他们都要蒙上帝的教训	贴合=0.96 方向=+0.04 领先=1.96
236	6.md	因为它它是属灵的	因为它是属灵的	贴合=0.97 方向=-0.04 领先=1.97
238	6.md	是他门徒的人	是他的门徒的人	贴合=0.90 方向=+0.04 领先=1.90
240	6.md	都都是同一个心	都是同一个心	贴合=1.00 方向=-0.03 领先=2.00
241	6.md	丧失	失丧	贴合=0.97 方向=+0.06 领先=1.97
248	7.md	在这件事上	在这事上	贴合=0.95 方向=+0.02 领先=0.68
248	7.md	有好的	友好的	贴合=0.97 方向=+0.06 领先=1.97
248	7.md	属于肉体	属乎肉体	贴合=0.97 方向=+0.05 领先=1.97
253	7.md	误	谬	贴合=0.87 方向=+0.04 领先=0.65
254	7.md	就能知道	就知道	贴合=0.86 方向=+0.03 领先=1.86
258	7.md	扩展	扩延	贴合=0.88 方向=+0.06 领先=0.44
263	7.md	离开这个世界	离开这世界	贴合=0.94 方向=+0.03 领先=1.94
269	7.md	指	说	贴合=0.97 方向=+0.06 领先=0.63
273	7.md	因为轻视他吗	因为他们轻视他吗	贴合=0.93 方向=+0.04 领先=1.93
276	7.md	所有其他人	所有其他的人	贴合=0.94 方向=+0.03 领先=1.94
284	8.md	审视	审察	贴合=0.76 方向=+0.07 领先=1.76
285	8.md	不受惩罚而洋洋得意	不受到惩罚而洋洋得意	贴合=0.95 方向=+0.03 领先=1.95
288	8.md	他乃是完全不同的身份	他乃是有完全不同的身份	贴合=0.78 方向=+0.03 领先=1.78
288	8.md	知道自己的从哪里来	知道自己从哪里来	贴合=0.97 方向=-0.03 领先=1.97
296	8.md	他们的上帝的命令	他们的是上帝的命令	贴合=0.86 方向=+0.03 领先=1.86
296	8.md	眼睛	瞎眼	贴合=0.70 方向=+0.05 领先=0.49
298	8.md	这并不是指	这不是指	贴合=0.92 方向=+0.03 领先=1.92
300	8.md	某种	某些	贴合=0.73 方向=+0.06 领先=0.55
302	8.md	就越会说	就越是说	贴合=0.97 方向=+0.05 领先=1.97
305	8.md	因为有虚假的	因为他们有虚假的	贴合=0.86 方向=-0.04 领先=1.86
307	8.md	何处	此处	贴合=0.88 方向=+0.12 领先=1.88
310	8.md	他们在他自己身上找不到	他们在他身上找不到	贴合=0.96 方向=+0.04 领先=1.96
317	8.md	几千年前	几千年之前	贴合=0.92 方向=+0.03 领先=1.92
330	9.md	因此也许很多奉承者	因此也许是很多奉承者	贴合=0.96 方向=+0.02 领先=1.96
336	9.md	最高统治者	最高的统治者	贴合=0.90 方向=+0.03 领先=1.90
336	9.md	错误	错谬	贴合=0.79 方向=+0.06 领先=0.55
337	9.md	大部分人	大部分的人	贴合=0.79 方向=+0.04 领先=1.79
339	9.md	以	依	贴合=0.97 方向=+0.06 领先=0.65
340	9.md	我们都不不要轻视那人	我们都不要轻视那人	贴合=0.98 方向=-0.03 领先=1.98
343	9.md	属	屑	贴合=0.80 方向=+0.06 领先=0.51
344	9.md	因为不能忍受	因为他们不能忍受	贴合=0.97 方向=+0.03 领先=1.97
349	10.md	错误	错谬	贴合=0.98 方向=+0.05 领先=0.44
352	10.md	错误	错谬	贴合=0.94 方向=+0.06 领先=0.67
354	10.md	基督徒	基督门徒	贴合=0.98 方向=+0.02 领先=0.51
355	10.md	错误	错谬	贴合=0.90 方向=+0.07 领先=0.55
367	10.md	需要	要	贴合=0.77 方向=+0.02 领先=0.58
367	10.md	深刻	深深刻	贴合=0.90 方向=+0.04 领先=1.90
370	10.md	属	屑	贴合=0.87 方向=+0.05 领先=0.62
378	11.md	深刻在他们的心上	深深刻在他们的心上	贴合=0.82 方向=+0.04 领先=1.82
379	11.md	乃是拯救世人	乃是要拯救世人	贴合=0.94 方向=+0.03 领先=1.94
379	11.md	对自己的全部敬畏	对他的全部敬畏	贴合=0.91 方向=+0.08 领先=1.91
380	11.md	被认为不是顺服	被认为是不顺服	贴合=0.90 方向=+0.06 领先=1.90
397	11.md	用	以	贴合=0.86 方向=+0.06 领先=0.46
398	11.md	磋商	磋商会	贴合=0.95 方向=+0.03 领先=0.79
403	11.md	甚	其	贴合=0.90 方向=+0.05 领先=0.62
409	12.md	拣选了一个人	拣选了一个这样的人	贴合=1.00 方向=-0.06 领先=2.00
412	12.md	但在被钉十字架之前	但在他被钉十字架之前	贴合=0.98 方向=+0.02 领先=1.98
414	12.md	他对我们的所说的话	他对我们所说的话	贴合=0.98 方向=+0.02 领先=1.98
417	12.md	已经看到	就已经看到	贴合=0.91 方向=-0.03 领先=0.67
418	12.md	起初	起先	贴合=0.90 方向=+0.07 领先=1.90
421	12.md	丧失	失丧	贴合=0.75 方向=+0.08 领先=0.50
422	12.md	丧失生命	失丧生命	贴合=0.97 方向=+0.05 领先=1.97
422	12.md	丧失	失丧	贴合=0.75 方向=+0.08 领先=0.58
425	12.md	合适	合宜	贴合=0.97 方向=+0.07 领先=1.97
435	12.md	错误的	是错误的	贴合=0.93 方向=+0.03 领先=1.93
439	12.md	属于	属乎	贴合=0.79 方向=+0.07 领先=0.50
440	12.md	那里	哪里	贴合=0.86 方向=+0.07 领先=0.57
446	13.md	他还不不断地反驳他	他还不断地反驳他	贴合=0.91 方向=-0.05 领先=1.91
455	13.md	企图为了自己	企图为自己	贴合=0.91 方向=-0.03 领先=1.91
471	14.md	依靠	信靠	贴合=0.81 方向=+0.05 领先=0.65
472	14.md	误	谬	贴合=0.74 方向=+0.07 领先=0.44
473	14.md	戒	诫	贴合=0.78 方向=+0.11 领先=0.11
483	14.md	忠心地讲授	在忠心地讲授	贴合=0.87 方向=+0.03 领先=1.87
497	15.md	才	就	贴合=0.86 方向=+0.05 领先=0.57
498	15.md	我要以信心领会	我们要以信心领会	贴合=0.93 方向=+0.03 领先=1.93
502	15.md	于	乎	贴合=0.78 方向=+0.09 领先=0.61
503	15.md	乃是激励他们	乃是要激励他们	贴合=0.94 方向=+0.03 领先=1.94
510	15.md	乃是上帝来的灵	乃是从上帝来的灵	贴合=0.98 方向=+0.02 领先=1.98
516	16.md	属于	属乎	贴合=0.90 方向=+0.07 领先=0.48
516	16.md	是对待他们罪行的公义的刑罚	是对他们罪行的公义的刑罚	贴合=0.81 方向=+0.02 领先=1.81
522	16.md	有根据的	有些根据的	贴合=0.95 方向=+0.03 领先=0.53
525	16.md	但在在我看来	但在我看来	贴合=0.98 方向=-0.02 领先=1.98
527	16.md	因为他也同样上帝	因为他也同样是上帝	贴合=1.00 方向=+0.02 领先=2.00
527	16.md	列为为我们借着他	列为我们借着他	贴合=0.91 方向=+0.03 领先=1.91
532	16.md	侯	候	贴合=0.88 方向=+0.06 领先=1.88
535	16.md	但他们却是如此无知	但他们是如此无知	贴合=0.98 方向=-0.02 领先=1.98
535	16.md	当他他说他要将父	当他说他要将父	贴合=0.98 方向=-0.02 领先=1.98
536	16.md	其他	其余	贴合=0.95 方向=+0.10 领先=0.48
540	16.md	急情	怠惰	贴合=0.79 方向=+0.14 领先=1.79
550	17.md	已借着圣灵	他已借着圣灵	贴合=0.91 方向=+0.03 领先=1.91
554	17.md	当他住在地上时	当他住在地上的时候	贴合=0.97 方向=+0.03 领先=1.97
554	17.md	极不合适的	极不合宜的	贴合=0.91 方向=+0.06 领先=1.91
570	18.md	自己的是照着	自己是照着	贴合=0.88 方向=+0.02 领先=1.88
577	18.md	这一节经文	这节经文	贴合=0.85 方向=+0.03 领先=1.85
582	18.md	双方	两方	贴合=0.94 方向=+0.04 领先=1.94
583	18.md	这件事上没有任何嫌疑之处	这事上没有任何嫌疑之处	贴合=0.86 方向=+0.03 领先=1.86
592	19.md	正确	真确	贴合=0.94 方向=+0.06 领先=0.67
592	19.md	正确	真确	贴合=0.83 方向=+0.06 领先=0.56
592	19.md	正确	真确	贴合=0.88 方向=+0.08 领先=0.64
592	19.md	正确	真确	贴合=0.86 方向=+0.07 领先=0.64
594	19.md	因为忘记了	因为他们忘记了	贴合=0.90 方向=+0.06 领先=1.90
612	19.md	议员	议士	贴合=0.96 方向=+0.08 领先=1.96
620	20.md	而其他的日子里都由此得名	而其他的日子都由此得名	贴合=0.91 方向=+0.02 领先=1.91
621	20.md	错误	错谬	贴合=0.79 方向=+0.06 领先=0.55
631	20.md	为自己	为了自己	贴合=0.98 方向=+0.02 领先=0.70
632	20.md	他们的的确已经	他们的确已经	贴合=0.97 方向=+0.03 领先=1.97
636	20.md	外白	白白	贴合=0.88 方向=+0.06 领先=1.88
642	20.md	适	宜	贴合=0.97 方向=+0.06 领先=0.77
654	21.md	视	察	贴合=0.97 方向=+0.06 领先=0.80
655	21.md	当他住在地上时	当他住在地上的时候	贴合=0.92 方向=+0.05 领先=1.92
659	21.md	属于	属乎	贴合=1.00 方向=+0.07 领先=2.00
659	21.md	错误	错谬	贴合=0.97 方向=+0.07 领先=0.69
