22	tne	8 <span class="ax-veng">(7).</span></span> *All seeing tne mock at me; they pout with the lip; they shake the hea	me	108
22	carethfor	le Peter says, *casting all your care upon him, for he carethfor you* (1 Pet. v. 7). By these three parallels light is 	careth for	108
22	ysn	ould be so translated.—The last words of the verse (is ysn) are always applied elsewhere to God's complacency in 	חָפֵץ בּוֹ	108
22	•verse	ufferer himself in early life. The *for* connects this •verse with the last clause of the one preceding. What his en	?	108
22	m£	e, kept me safe. The original construction is, *making m£ trust,* but the Hebrew infinitive and participle used 	?	108
22	th^	o clauses may be here represented by the past tense of th^ English verb.—As applied to the whole church or chosen	?	108
22	pTie	s have surrounded me, a crowd of evil-doers have beset pTie, piercing my hands and my feet.* He now resumes the de	me,	110
22	11M3	o obtain this meaning, we must either change the text (11M3 or 'IJO for ""IMS) or assume a plural form so rare tha	כָּאֲרוּ	110
22	IMS	ng, we must either change the text (11M3 or 'IJO for ""IMS) or assume a plural form so rare that some grammarians	כָּאֲרִי	110
22	^HIO	e that some grammarians deny its existence altogether (^HIO for D^lhiD), and an equally rare form of the participl	?	110
22	D^lhiD	me grammarians deny its existence altogether (^HIO for D^lhiD), and an equally rare form of the participle (D\*1S3 f	?	110
22	D\	r D^lhiD), and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which n	?	110
22	1S3	^lhiD), and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which nowhe	?	110
22	D^S	and an equally rare form of the participle (D\*1S3 for D^S), and a meaning of the verb itself which nowhere else 	?	110
22	lion-	 of the same, in Num. xxiv. 9, Ezek. xxii. 25, *like a lion-* This idea would be here the more appropriate, because	?	110
22	IKS	e two interpretations by supplying a verb and giving ^"IKS its usual meaning. " Like the lion (they have wounded)	?	110
22	^p^^	glish word *tell* corresponds to that of the Hebrew (")^p^^), which means both to number and to relate, to count a	אֲסַפֵּר	111
22	gi-ief	suff"erer as stripped by his enemies, and looking with gi-ief and wonder at his own emaciation, while they gaze at i	grief	111
22	realisation	the case is therefore an extreme one. The providential realisation of this ideal scene in our Lord's history is expressly	realisation	111
22	wii	rence to the name of God with which the psalm begins *(wii)* and to the word *hind* (J^TjSt) in the title, both w	?	111
22	J^TjSt	which the psalm begins *(wii)* and to the word *hind* (J^TjSt) in the title, both which are akin to it in etymology.	?	111
22	co-extensive	See above, on ver. 17 (16), where the plural *dogs* is co-extensive in its meaning with the ideal or collective singular i	co-extensive	112
22	D^D^	 be appropriate. The precise sense of the Hebrew word (D^D^) is therefore comparatively unimportant. The common ve	רֵמִים	112
22	Ms	in (the) great congregation; my vows I will pay before Ms fearers,* those who fear him. *From (thee* is somethin	?	112
22	sh^ll	eat* (thereof) *the humble, and be satisfied;* (then) *sh^ll praise Jehovah those who seek him. May your heart live	shall	113
22	co-extensive	l, but with a spiritual sway, which is hereafter to be co-extensive with the earth itself. Compare the similar expressions	?	113
22	partaken	this feast as that of nations.—*Eaten and worshipped,* partaken of the sacrificial feast in honour of this great salva	partaken	114
22	1T^^^\	 *this generation,* but the next. The complete phrase (1T^^^\* in) occurs below, Ps. xlviii. 14 (13), lxxviii. 4. *T	דור אחרון	114
22	Adhonai	ii. 4. *The Lord.* The original is not *Jehovah,* but *Adhonai,* the divine name properly denoting sovereignty. See a	Adhonai	114
22	13D^	iv. 6,) It is highly improbable that the passive verb (13D^) has a meaning wholly different from that of the corre	יְסֻפַּר	114
22	y^^D^	 different from that of the corresponding active form (y^^D^?) in ver, 23 (22) above. <span class="ax-anchor" id="p	אֲסַפְּרָה	114
22	monopolise	, shall appear upon the scene. But even they shall not monopolise the knowledge thus imparted, but communicate it to a p	monopolise	114
23	futm-e	al character of Christian ministers (Eph. iv. 11). The futm-e form, *I shall not want,* includes the present, *I do 	future	115
23	merelyybr	 by his essential rectitude. *For his names sake,* not merelyybr *his own sake,* nor *for his own glory,* but for the s	merely *for*	116
23	be/ore	span><span class="ax-vnum">5.</span> *Thou wilt spread be/ore me a table in the presence of my adversaries; thou has	before	117
23	literally/aiienec^	njoyment without being able to disturb it.—*Anointed,* literally/aiienec^, in allusion to the richness and abundance of the unct	literally *fattened*	117
23	foreseen	nt and expressive. What he had just before confidently foreseen, he now describes as actually realised. <span class="	foreseen	117
24	symbolise	 in its permanent and temporary forms, was intended to symbolise the doctrine of God's special presence and residence a	?	117
24	C^y	s which surround it. The use of the Hebrew preposition C^y) is the same as in Ps. i. 3. There is obvious allusion	עַל	118
24	2%e	="psalms-24-4"></span><span class="ax-vnum">4.</span> *2%e clean of hands and pure of heart, who has not lifted u	The	118
24	Ms	lean of hands and pure of heart, who has not lifted up Ms soul to vanity, and has not swoi-n to fraud (ox falseh	his	118
24	swoi-n	, who has not lifted up Ms soul to vanity, and has not swoi-n to fraud (ox falsehood).* This is the answer to the fo	sworn	118
24	Demosthenes	the rhetorical interrogations which are so abundant in Demosthenes and other animated writers. All moral purity is here r	Demosthenes	118
24	SlJi/'	xact copy of the original. The precise construction') (SlJi/'? *HU.^2)* is found in these two places only; but a cogn	?	118
24	HU.^2	 of the original. The precise construction') (SlJi/'? *HU.^2)* is found in these two places only; but a cognate one	?	118
24	ii^i	is found in these two places only; but a cognate one *(ii^i* '; T T T T T ^^^) occurs repeatedly in the sense of s	?	118
24	^&lt	erpretations of the former phrase are that which makes ^&lt;^^^ a mere poetical variation of אל השוא and that whic	?	118
24	^&lt	ere poetical variation of אל השוא and that which gives ^&lt;')2J^7 K^J; in both places, the sense of *carrying to 	?	118
